URL,EXTRACTED VALUE
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1474.htm","408 Queen Elizabeth Ave., Manteo, NC, 27954 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0596.htm","1490 5th Ave. S, Naples, FL, 34102 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1967.htm","1030 N. Water St., Milwaukee, WI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1707.htm","2613 S. Lamar Blvd., South Austin, Austin, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1166.htm","Main Street Station, 200 N. Main St., Downtown, Las Vegas, NV, 89101 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1213.htm","1815 Central Ave. NW, Old Town, Albuquerque, NM, 87104 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0310.htm","400 Waller St., Lower Haight, San Francisco, CA, 94117 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0782.htm","535 N. Wells St., Chicago, IL, 60654 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1808.htm","87 W. Main St. , Price, UT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1827.htm","254 S. 200 West St., Downtown, Salt Lake City, UT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1416.htm","205 E. Main St., Waterloo, NY, 13165 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1485.htm","12 College St., Downtown, Asheville, NC, 28801 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0088.htm","8646 S. Central Ave., South Phoenix, Phoenix, AZ, 85042 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0047.htm","Maswik Lodge, Desert View Dr., Grand Canyon Village, AZ, 86023 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0585.htm","1007 Simonton St., Key West, FL, 33040 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1355.htm","156 Chambers St., near Greenwich St., TriBeCa, New York, NY, 10007-1267 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1352.htm","1 Central Park W, at W. 59th St., Upper West Side, New York, NY, 10023-7703 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0068.htm","Golden Nugget, 2300 S. Casino Dr., Laughlin, NV, 89029 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1884.htm","Merchants Sq., 403 Duke of Gloucester St., Colonial Williamsburg, VA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1716.htm","2800 Routh St., Uptown, Dallas, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1170.htm","Fremont Hotel and Casino, 200 E. Fremont St., Downtown, Las Vegas, NV, 89101 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1054.htm","24 Broad St., Nantucket Town, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1048.htm","At end of North Rd., Menemsha, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1648.htm","150 Broadway, Newport, RI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0090.htm","2108 W. Camelback Rd., West Phoenix, Phoenix, AZ, 85015 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0114.htm","7037 N. Oracle Rd., Northwest, Tucson, AZ, 85704 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1911.htm","607 N. 35th St., Fremont, Seattle, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1859.htm","Rte. 103, Mount Holly, VT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1741.htm","3900 Seawall Blvd., Galveston, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0178.htm","913 E. California Blvd., Pasadena, Los Angeles, CA, 91106 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0604.htm","17290 Front Beach Rd., Panama City Beach, FL, 32410 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1283.htm","7900 Turin Rd., Rome, NY, 13440 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1391.htm","2220 Pine Ave., /U.S. 62A, Niagara Falls, NY, 14301 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0201.htm","489 Alvarado St., Monterey, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0891.htm","175 Exchange St., Bangor, ME |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1389.htm","810 Center St., Lewiston, NY, 14092 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0060.htm","644 N. Navajo Dr., Page, AZ, 86040 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0661.htm","1800 Smith Ave. , Thomasville, GA, 31792 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1563.htm","Exit 31 off I-84, 50000 Historic Columbia River Hwy., Bridal Veil, OR, 97010 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0396.htm","225 E. 7th Ave., Central Denver, Denver, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0686.htm","Opelo Plaza, 65-1227 Opelo Rd., Waimea, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0801.htm","65 E. Wacker Pl., Chicago, IL, 60601 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0945.htm","11 Bohemia Ave., Chesapeake City, MD, 21915 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0360.htm","1425 McCulloch Blvd., Lake Havasu City, AZ |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0937.htm","7945 Norfolk Ave., Bethesda, MD, 20814 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0587.htm","231 Margaret St., Key West, FL, 33040 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1694.htm","911 20th Ave. S, Nashville, TN |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0193.htm","365 Calle Principal, Monterey, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1755.htm","725 Austin Ave., Waco, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1011.htm","554 U.S. 6, South Wellfleet, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1015.htm","Corner of Rtes. 134 and 28, West Dennis, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0751.htm","Old Lahaina Center, 170 Papalaua Ave., Lahaina, HI, 96761 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1468.htm","1240 Duck Rd., Duck, NC, 27948 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1452.htm","321 Warren St., Hudson, NY, 12534 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1908.htm","2001 4th Ave., Downtown, Seattle, WA, 98101 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1436.htm","506 Piermont Ave., Piermont, NY, 10968 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1164.htm","Venetian Resort-Hotel-Casino, 3355 Las Vegas Blvd. S, Center Strip, Las Vegas, NV, 89101 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0322.htm","7 W. Carrillo St., Santa Barbara, CA, 93101 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0127.htm","Round Hill Shopping Center, off Hwy. 50, 212 Elks Point Dr., #101, Zephyr Cove, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0652.htm","279 E. Broad St., Athens, GA, 30601 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1087.htm","222 S. Bemiston, Clayton, St. Louis, MO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1973.htm","120 E. Riverside Ave., 2 mi northeast of Encampment, Riverside, WY |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1547.htm","503 S.W. Alder St., Downtown, Portland, OR, 97204 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0137.htm","2180 Lake Tahoe Blvd., South Lake Tahoe, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1338.htm","103 W. 77th St., at Columbus Ave., Upper West Side, New York, NY, 10024-6909 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1246.htm","Off CR 98, behind Santuario de Chimayó, Chimayó, NM, 87522 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1603.htm","1801 Chestnut St., Center City West, Philadelphia, PA, 19103 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1832.htm","UT Rte. 14, 5 mi east of town in Cedar Canyon, Cedar City, UT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1243.htm","2663 U.S. 64/84, on south end of town, Chama, NM, 87520 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0106.htm","Hotel Congress, 311 E. Congress St., Downtown, Tucson, AZ, 85701 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1343.htm","31 Great Jones St., between Lafayette St. and Bowery, East Village, New York, NY, 10012-1178 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1662.htm","199 E. Bay St., Market area, Charleston, SC, 29401 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1639.htm","457 Chapel St., Block Island, RI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0354.htm","38392 Oak Glen Rd., Oak Glen, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0059.htm","250 Jordan Rd., No. 9, Uptown, Sedona, AZ, 86336 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1772.htm","110 E. Crockett St., River Walk, San Antonio, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1052.htm","29 Centre St., Nantucket Town, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0516.htm","3555 S.W. 8th St., between S.W. 35th and S.W. 36th Aves., Little Havana, Miami, FL, 33135 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0787.htm","500 N. Franklin St., Chicago, IL, 60654 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0796.htm","2172 S. Archer Ave., Chicago, IL, 60616 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0277.htm","3888 4th Ave., Hillcrest, San Diego, CA, 92103 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1866.htm","Rte. 340, White Post, Winchester, VA, 22663 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1540.htm","555 N.W. 12th Ave., Pearl District, Portland, OR, 97209 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0849.htm","8212 Maurice Ave., (Rte. 167), Maurice, LA, 70555 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0584.htm","MM 30 BS, turn west on Wilder Rd., right on Poinciana Rd., right on Avenue B, right on Watson Blvd., N. Watson Blvd., Big Pine Key, FL, 33043 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1091.htm","3725 2nd Ave. N, Great Falls, MT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0650.htm","187 10th St., Midtown, Atlanta, GA, 30309 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0535.htm","Fountains Plaza, 7559 W. Sand Lake Rd., I-4 Exit 74A, Orlando, FL, 32819 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1174.htm","Circus Circus, 2880 Las Vegas Blvd. S, North Strip, Las Vegas, NV, 89109 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0916.htm","1032 Light St., Federal Hill, Baltimore, MD, 21230 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1851.htm","311 Mountain Rd., Stowe, VT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1334.htm","55 W. 44th St., between 5th and 6th Aves., Midtown West, New York, NY, 10036-6609 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1601.htm","1338 Chestnut St., at Broad St., Center City West, Philadelphia, PA, 19107 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1421.htm","4699 Lake Ave., Rochester, NY, 14612 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0996.htm","43 Main St. (Rte. 6A), Yarmouth Port, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0080.htm","7133 E. Stetson Dr., Old Town, Scottsdale, AZ, 85251 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0371.htm","721 Grand Ave., Glenwood Springs, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0643.htm","313 N. Highland Ave., Inman Park, Atlanta, GA, 30307 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1376.htm","72 W. 69th St., between Columbus Ave. and Central Park W, Upper West Side, New York, NY, 10023-5212 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0400.htm","1634 18th St., LoDo, Denver, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1440.htm","4076 Albany Post Rd., /U.S. 9, Hyde Park, NY, 12538 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0944.htm","7731 Woodmont Ave., Bethesda, MD, 20814 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0749.htm","2439 S. Kihei Rd., Kihei, HI, 96753 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0852.htm","1900 W. Pinhook Rd., Lafayette, LA, 70508 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0027.htm","43187 Kalifornsky Beach Rd., Soldotna, AK, 99669 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0875.htm","1 Main St., Topsham, ME |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1995.htm","84 E. Broadway, Jackson, WY, 83001 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0820.htm","214 N. Carrollton Ave., Mid-City, New Orleans, LA, 70119 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0834.htm","4238 Magazine St., Uptown, New Orleans, LA, 70115 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0433.htm","2nd and Whiterock Sts., Crested Butte, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0500.htm","Westin Yankee Trader, 321 N. Fort Lauderdale Beach Blvd., Fort Lauderdale, FL, 33304 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1790.htm","14004 RR 12, Wimberley, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0150.htm","419 N. Fairfax Ave., Fairfax District, Los Angeles, CA, 90036 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0819.htm","1147 Bardstown Rd., Louisville, KY |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1701.htm","1796 21st Ave. S, Nashville, TN |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0894.htm","335 Main St., Ogunquit, ME |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1370.htm","1 Water St., near Old Fulton St., DUMBO, Brooklyn, NY, 11201 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1769.htm","Historic Exchange Building, 152 E. Pecan St., Downtown, San Antonio, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0671.htm","217 Wainuenue Ave., Hilo, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0767.htm","600 Office Rd., Kapalua, HI, 96761 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0026.htm","4241 Homer Spit Rd., Homer, AK, 99603 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1439.htm","134 Main St., Nyack, NY, 10960 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0623.htm","6300 Hollywood Way, Universal Orlando, FL, 32819 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1530.htm","1987 N.W. Kearney St., Portland, OR, 97205 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0760.htm","180 Dickenson St., Lahaina, HI, 96761 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1663.htm","Planters Inn, 112 N. Market St., Market area, Charleston, SC, 29401 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1838.htm","1821 Sidewinder Dr., Park City, UT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0315.htm","3277 Ojai Ave., about 2 mi east of downtown, Ojai, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0237.htm","1421 University Ave., Hillcrest, San Diego, CA, 92103 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1512.htm","250 W. Cascade St., Sisters, OR, 97759 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1145.htm","2910 Lake East Dr., West Side, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0619.htm","Westfield Shoppingtown-Southgate, 3501 S. Tamiami Trail, Sarasota, FL, 34239 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1239.htm","653 Canyon Rd., Santa Fe, NM, 87501 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1498.htm","1835 Fulton Rd., Ohio City, Cleveland, OH |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0160.htm","9537 Culver Blvd., Culver City, Los Angeles, CA, 90232 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0206.htm","350 Ocean Ave., Laguna Beach, CA, 92651 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1505.htm","75 E. State St., at High St., Downtown, Columbus, OH |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0167.htm","129 N. La Cienega Blvd., Beverly Hills, Los Angeles, CA, 90211 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0125.htm","Raley's Shopping Center, 930 Tahoe Blvd., Incline Village, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1926.htm","4225 Fremont Ave. N, Fremont, Seattle, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0617.htm","19325 Gulf Blvd., St. Petersburg, FL, 33785 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1931.htm","610 S. Jackson St., International District, Seattle, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0073.htm","410 E. Thunderbird Rd., North Central Phoenix, Phoenix, AZ, 85022 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1159.htm","Wynn Las Vegas, 3131 Las Vegas Blvd. S, North Strip, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1873.htm","11 N. King St., Leesburg, VA, 20175 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1719.htm","2406 N. Main St., Stockyards, Fort Worth, TX, 76106 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0600.htm","Marco Beach Ocean Resort, 480 S. Collier Blvd., Marco Island, FL, 34145 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0903.htm","37 Beach Ave., Kennebunk, ME |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0383.htm","1468 Pearl St., Boulder, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0743.htm","Poipu Shopping Village, 2360 Kiahuna Plantation Dr., Koloa, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0936.htm","18 Valley St., Cumberland, MD, 21502 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1975.htm","20 N. Penland St., Baggs, WY |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1574.htm","94257 N. Bank Rogue, Gold Beach, OR |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0736.htm","4201 Rice St., Lihue, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0378.htm","101 E. Cleveland St., Lafayette, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0492.htm","1410 E. Las Olas Blvd., Fort Lauderdale, FL, 33301 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0811.htm","1769 W. Sunnyside Ave., Chicago, IL, 60640 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1090.htm","202 2nd Ave. S, Great Falls, MT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0384.htm","223 Linden St., Suite 103, Fort Collins, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0341.htm","28 S. School St., Lodi, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1549.htm","1700 N. Killingsworth St., Portland, OR, 97217 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1385.htm","1047 Main St., Buffalo, NY, 14209 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1155.htm","4750 W. Sahara Ave., West Side, Las Vegas, NV, 89102 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1715.htm","5450 W. Lovers La., Suite 225, Inwood Village, Dallas, TX, 75209 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1233.htm","525 E. Broadway, Farmington, NM, 87401 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0785.htm","440 S. LaSalle St., Chicago, IL, 60605 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1225.htm","110 Central Ave. SW, Downtown, Albuquerque, NM, 87102 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0705.htm","3565 Waialae Ave., Kaimuki, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0742.htm","Kiahuna Plantation, 2253 Poipu Rd., Koloa, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1034.htm","39 Cranberry Hwy., (Rte. 6A), Orleans, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1196.htm","194 Main St., Nashua, NH |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0245.htm","4642 Park Blvd., University Heights, San Diego, CA, 92116 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1691.htm","2146 Monroe Ave., Midtown, Memphis, TN |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1368.htm","208 W. 23rd St., between 7th and 8th Aves., Chelsea, New York, NY, 10011-2306 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0806.htm","619 N. Wabash Ave., Chicago, IL, 60611 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1441.htm","93 Main St., Nyack, NY, 10960 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1071.htm","565 E. Larned, Detroit, MI, 48226 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0765.htm","Westin Maui Resort & Spa, 2365 Kaanapali Pkwy., Kaanapali, HI, 96761 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1161.htm","Bellagio Las Vegas, 3600 Las Vegas Blvd. S, Center Strip, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0812.htm","2147 W. Roscoe St., Chicago, IL, 60618 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0220.htm","140 E. Palm Canyon Dr., Palm Springs, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0554.htm","1606 N. Indian River Dr., Sebastian, FL, 32958 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1680.htm","2013 Greene St., Five Points, Columbia, SC, 29205 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1551.htm","2500 S.E. Clinton, Portland, OR, 97202 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1012.htm","U.S. 6, North Eastham, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0256.htm","2224 Main St., Julian, CA, 92036 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1017.htm","Town Wharf, Plymouth, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1348.htm","1 Hanover Sq., between Stone and Pearl Sts., Financial District, New York, NY, 10004-2713 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1138.htm","MGM Grand Hotel and Casino, 3799 Las Vegas Blvd. S, South Strip, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1630.htm","3412 William Penn Hwy., Monroeville, Pittsburgh, PA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0147.htm","1445 4th St., Santa Monica, Los Angeles, CA, 90401 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0045.htm","Grand Canyon Lodge, Bright Angel Point, North Rim, Grand Canyon, AZ, 86052 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1489.htm","1637 Vine St., Over-the-Rhine, Cincinnati, OH |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0389.htm","4900 E. Colfax Ave., East Denver, Denver, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0577.htm","81219 U.S. 1, (MM 81.2 OS), Upper Matecumbe Key, Islamorada, FL, 33036 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0158.htm","7360 Beverly Blvd., West Hollywood, Los Angeles, CA, 90036 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0887.htm","193 Searsport Ave. (U.S. 1), between Belfast and Searsport, Belfast, ME |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1527.htm","301 N.W. 4th Ave., Chinatown, Portland, OR, 97209 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1477.htm","Nags Head-Manteo Causeway, MM 16.5, 7340 S. Virginia Dare Trail, Nags Head, NC, 27959 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1356.htm","151 E. 58th St., at Lexington Ave., Midtown East, New York, NY, 10022-1287 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0095.htm","5736 E. Rancho Manana Blvd., Cave Creek, AZ, 85331 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0946.htm","236 Cannon St., Chestertown, MD, 21620 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0791.htm","1747 N. Damen Ave., Bucktown, Chicago, IL, 60647 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1140.htm","MGM Grand Hotel and Casino, 3799 Las Vegas Blvd. S, South Strip, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0879.htm","421 Main St., Rockland, ME |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0807.htm","1252 N. Wells St., Chicago, IL, 60610 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0192.htm","787 Rio Del Mar Blvd., Aptos, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1614.htm","234 N. 9th St., Chinatown, Philadelphia, PA, 19107 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1987.htm","241 S. Center St., Casper, WY |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0420.htm","642 Main St., Grand Junction, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0510.htm","800 Ocean Dr., South Beach, Miami Beach, FL, 33139 |"
