URL,EXTRACTED VALUE
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1921.htm",20nine Restaurant & Wine Bar is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1750.htm",Timpano Italian Chophouse Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1793.htm","Cravings, The Ultimate Buffet Dining Experience Restaurant is one of our |"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1848.htm",Campton Place Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0466.htm",Market Restaurant + Bar is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1634.htm",UpStairs on the Square Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0121.htm",The Lark Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1259.htm",Bistro Campagne Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1025.htm",Il Piatto Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0873.htm",Enriqueta's Sandwich Shop Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1592.htm",Nishimura Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1243.htm",SideBern's Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1758.htm",Cibo Matto Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1853.htm",Vincenzo Ristorante Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1179.htm",Tapenade Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0903.htm",Babette's Caf̩ Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0575.htm",J&G Grill Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1262.htm",Blue Ocean Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0427.htm",Eddie Merlot's Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0971.htm",East Coast Grill Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0910.htm",Udipi Caf̩ Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1821.htm",Rosario's Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1694.htm",Paloma Blanca Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1056.htm",RED Prime Steak Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1968.htm",Bar Boulud Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1988.htm",The Brockton Villa Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1684.htm",Go Fish Ocean Club Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0754.htm",Taleo Mexican Grill Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0786.htm",Pinkberry Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0708.htm",Eddie V's Edgewater Grille Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0902.htm",Au Pied de Cochon Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1548.htm",The Little Rhein Steakhouse Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1929.htm",Trattoria Tre Venezie Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1449.htm",Jax Fish House Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1783.htm",Grotto Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0431.htm",Tartine Bistro Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1656.htm",Lomzynianka Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0172.htm",Bristol Seafood Grill Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0771.htm",Bistro LQ Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1165.htm",Sea Salt Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1789.htm",Rooster Crepe.Sandwich.Cafe. Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0880.htm",Roy's Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0822.htm",Sidewalk Caf̩ Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0009.htm",La Casita Mexicana Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0752.htm",Prego Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1854.htm",Whist Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0760.htm",Splashes Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1164.htm",Meritage at the Claremont Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1899.htm",Babbo Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1171.htm",Z'Tejas Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1180.htm",Trattoria Acqua Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0012.htm",Audubon Circle Bar Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0139.htm",Barbette Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0262.htm",David Burke Fromagerie Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1546.htm",La Hacienda de Los Barrios Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0500.htm",Georges' Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1644.htm",Niche Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1343.htm",Affronti Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0702.htm",Veranda on Highland Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0847.htm",Fleming's Prime Steakhouse & Wine Bar Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0660.htm",The Inn at Little Washington Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0443.htm",ENO Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0929.htm",Ben Pao Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1044.htm",JeanRo Bistro Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0964.htm",BiNA Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1914.htm","Mercy, A Wine Bar Restaurant is one of our |"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0576.htm",Bambara Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0352.htm",The American Hotel Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1847.htm",Caffe Ambrosia Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1705.htm",DiVino Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0659.htm",Terrapin Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1950.htm",ENO Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1957.htm",Little Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1010.htm",Beso Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0895.htm",Donatello Restaurant is one of our |
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1829.htm",The Georgian Restaurant is one of our |
