URL,EXTRACTED VALUE
"/media/Dados/bases/SWDE/auto/auto-automotive/1648.htm","$20,080 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0172.htm","$14,250 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0112.htm","$23,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1326.htm","$14,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1008.htm","$31,990 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0763.htm","$33,620 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0087.htm","$73,425 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1880.htm","$42,300 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0382.htm","$36,220 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1692.htm","$30,810 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0297.htm","$45,340 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1080.htm","$25,925 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1758.htm","$27,895 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0741.htm","$19,135 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1109.htm","$23,455 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0398.htm","$17,800 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0580.htm","$28,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1679.htm","$16,100 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1942.htm","$45,750 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1090.htm","$27,250 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1560.htm","$71,650 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0083.htm","$71,665 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1962.htm","$16,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1778.htm","$21,845 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1690.htm","$27,470 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0813.htm","$28,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1847.htm","$35,850 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1037.htm","$23,625 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0456.htm","$38,180 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1228.htm","$30,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0460.htm","$46,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1765.htm","$16,895 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1196.htm","$33,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1442.htm","$42,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0933.htm","$35,425 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0596.htm","$31,395 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0356.htm","$38,230 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1787.htm","$43,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1261.htm","$37,490 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1841.htm","$40,350 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0516.htm","$73,500 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1410.htm","$29,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0221.htm","$16,470 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0403.htm","$19,245 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1462.htm","$20,695 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1025.htm","$30,915 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0066.htm","$62,165 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0499.htm","$24,855 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0009.htm","$104,800 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1698.htm","$202,500 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1331.htm","$24,730 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1671.htm","$22,260 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0247.htm","$58,600 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1397.htm","$26,970 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1799.htm","$23,195 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0861.htm","$26,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0658.htm","$16,270 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1105.htm","$26,410 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1323.htm","$36,600 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0926.htm","$32,240 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1622.htm","$22,060 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0181.htm","$26,955 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0546.htm","$126,250 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0525.htm","$191,615 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1677.htm","$16,900 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0012.htm","$75,400 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0770.htm","$37,170 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0472.htm","$33,535 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0585.htm","$24,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0496.htm","$23,175 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1289.htm","$74,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1662.htm","$39,120 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0689.htm","$21,375 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1069.htm","$39,970 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1652.htm","$80,790 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0634.htm","$28,940 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0236.htm","$42,420 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0848.htm","$15,195 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0273.htm","$41,295 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0665.htm","$16,640 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0199.htm","$29,260 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0774.htm","$33,910 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1594.htm","$24,520 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0016.htm","$40,730 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0671.htm","$16,875 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1361.htm","$25,900 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1980.htm","$15,095 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0501.htm","$91,005 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1317.htm","$61,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1875.htm","$35,400 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1753.htm","$25,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1996.htm","$99,800 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1216.htm","$36,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0533.htm","$286,500 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0141.htm","$42,790 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0795.htm","$35,525 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0059.htm","$46,095 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0681.htm","$22,265 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0025.htm","$35,730 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0105.htm","$24,850 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0424.htm","$17,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0369.htm","$39,130 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1992.htm","$88,800 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1850.htm","$58,400 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1181.htm","$40,755 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1512.htm","$53,310 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1565.htm","$112,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1913.htm","$85,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1028.htm","$22,800 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0878.htm","$42,080 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1081.htm","$21,315 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0789.htm","$35,720 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0251.htm","$48,930 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1255.htm","$34,450 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1098.htm","$29,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0136.htm","$48,030 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0374.htm","$35,875 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0056.htm","$42,865 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1820.htm","$31,990 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1139.htm","$21,855 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1475.htm","$29,250 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1118.htm","$41,220 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1473.htm","$22,240 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1917.htm","$87,355 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1961.htm","$13,300 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1599.htm","$42,160 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0976.htm","$23,195 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0714.htm","$32,845 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1160.htm","$22,205 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0209.htm","$30,360 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1988.htm","$106,100 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1895.htm","$55,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1205.htm","$31,605 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1952.htm","$17,595 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1138.htm","$24,680 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0787.htm","$22,350 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1822.htm","$28,845 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1694.htm","$30,460 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1115.htm","$37,290 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0892.htm","$44,505 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1351.htm","$28,650 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1754.htm","$30,095 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0157.htm","$20,030 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1428.htm","$37,700 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0745.htm","$32,665 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1650.htm","$89,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0932.htm","$36,080 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0324.htm","$44,275 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1274.htm","$48,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1330.htm","$19,295 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0075.htm","$59,875 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0509.htm","$29,545 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1154.htm","$17,555 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0367.htm","$27,850 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0852.htm","$45,220 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0436.htm","$26,745 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0113.htm","$31,300 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1073.htm","$37,865 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0889.htm",N/A |
"/media/Dados/bases/SWDE/auto/auto-automotive/1540.htm","$47,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0968.htm","$23,900 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1204.htm","$28,900 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1054.htm","$59,955 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0272.htm","$29,910 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1474.htm","$23,940 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1876.htm","$40,300 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1237.htm","$39,450 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0778.htm","$33,125 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0929.htm","$33,365 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0433.htm","$24,665 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0677.htm","$31,615 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0340.htm","$25,955 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0513.htm","$54,990 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0974.htm","$30,035 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0318.htm","$39,375 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1746.htm","$14,645 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0966.htm","$18,600 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0809.htm","$17,595 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0182.htm","$22,680 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0023.htm","$30,930 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0692.htm","$19,270 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1491.htm","$30,850 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0399.htm","$15,845 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0029.htm","$27,085 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1598.htm","$33,190 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0650.htm","$36,070 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0378.htm","$43,160 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0099.htm","$47,650 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1116.htm","$42,945 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1188.htm","$21,695 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0227.htm","$55,625 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0393.htm","$52,595 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1012.htm","$27,305 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1489.htm","$17,890 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1327.htm","$19,825 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1904.htm","$36,750 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1558.htm","$82,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0288.htm","$41,975 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0372.htm","$26,935 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1818.htm","$25,545 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0608.htm","$24,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0262.htm","$31,224 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1867.htm","$49,650 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0188.htm","$38,625 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0698.htm","$38,490 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1836.htm","$20,875 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0396.htm","$46,525 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1813.htm","$29,245 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1665.htm","$31,170 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1900.htm","$107,900 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1295.htm","$96,650 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1684.htm","$32,780 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0024.htm","$39,230 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0354.htm","$40,050 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0312.htm","$54,070 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0761.htm","$30,880 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0299.htm","$44,890 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0076.htm","$51,925 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0317.htm","$51,970 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0448.htm","$39,330 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0020.htm","$33,130 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1882.htm","$85,500 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0338.htm","$22,655 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0126.htm","$38,115 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0088.htm","$65,100 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0771.htm","$36,345 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1730.htm","$37,620 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0252.htm","$106,880 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0308.htm","$110,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1194.htm","$30,895 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0782.htm","$23,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1769.htm","$18,700 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1438.htm","$50,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0994.htm","$19,985 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0387.htm","$60,055 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1739.htm","$45,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0355.htm","$44,865 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1628.htm","$25,270 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0494.htm","$25,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0091.htm","$61,420 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0706.htm","$45,560 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0452.htm","$39,180 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0555.htm","$23,795 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0052.htm","$40,165 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0190.htm","$38,340 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1268.htm","$57,590 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0991.htm","$15,450 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0670.htm","$18,485 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1879.htm","$34,850 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0584.htm","$27,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0490.htm","$45,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1924.htm","$58,400 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1207.htm","$28,450 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0146.htm","$45,345 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1390.htm","$34,460 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1661.htm","$33,870 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1362.htm","$42,400 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1217.htm","$35,550 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1564.htm","$109,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1801.htm","$25,075 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1937.htm","$88,900 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1742.htm","$14,695 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1557.htm","$101,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1881.htm","$37,400 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1644.htm","$17,160 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1536.htm","$58,900 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0817.htm","$18,775 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0987.htm","$26,850 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0226.htm","$56,170 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1834.htm","$21,275 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1976.htm","$20,295 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0147.htm","$36,110 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1732.htm","$35,620 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0928.htm","$39,125 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1548.htm","$51,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1341.htm","$22,165 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1333.htm","$22,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1933.htm","$57,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1463.htm","$20,190 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0602.htm","$20,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0881.htm","$32,760 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1894.htm","$48,250 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0995.htm","$22,895 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1357.htm","$31,990 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0664.htm","$21,065 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1082.htm","$27,525 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0070.htm","$52,720 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1149.htm","$23,100 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1343.htm","$34,375 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1807.htm","$32,215 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1506.htm","$44,100 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1852.htm","$54,850 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1282.htm","$145,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0521.htm","$16,990 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1960.htm","$19,195 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1856.htm","$36,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0719.htm","$26,395 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1695.htm","$33,180 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0298.htm","$37,595 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1435.htm","$36,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1929.htm","$102,300 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1584.htm","$22,060 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0977.htm","$13,980 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1735.htm","$46,830 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1339.htm","$22,660 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1348.htm","$39,990 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1910.htm","$137,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1632.htm","$26,520 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1034.htm","$32,245 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1286.htm","$50,240 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0415.htm","$23,235 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0649.htm","$28,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1658.htm","$29,670 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1263.htm","$37,300 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1470.htm","$24,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0305.htm","$74,450 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0461.htm","$46,750 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0039.htm","$40,065 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1511.htm","$53,600 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1152.htm","$23,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0853.htm","$36,465 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0017.htm","$37,165 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0725.htm","$28,395 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1068.htm","$32,375 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0914.htm","$38,710 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1102.htm","$23,935 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1553.htm","$101,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0240.htm","$50,765 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1709.htm","$52,205 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0768.htm","$29,020 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1772.htm","$17,195 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0035.htm","$221,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0829.htm","$22,449 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1213.htm","$24,320 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0627.htm","$14,320 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0341.htm","$30,935 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1995.htm","$132,800 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1307.htm","$105,750 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0444.htm","$22,735 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1106.htm","$36,860 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1085.htm","$25,735 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1234.htm","$36,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1759.htm","$30,695 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0938.htm","$27,225 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0135.htm","$49,565 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1775.htm","$19,795 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1537.htm","$50,900 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0740.htm","$17,820 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0256.htm","$18,175 |"
