URL,EXTRACTED VALUE
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1157.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281976202274?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1462.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281981105547?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0900.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281961427371?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1662.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281983362147?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1588.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281982587136?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0943.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281962439524?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1092.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281969238827?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0122.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281944875930?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0467.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281953685397?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0873.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281961006205?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1973.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281987249653?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0711.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281958087333?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1086.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281968609561?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0113.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281944547824?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1640.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281983139104?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1453.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281981003941?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0354.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281951103735?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0097.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281944377921?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1839.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281985616227?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0546.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281955285832?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1036.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281965641457?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1080.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281967915178?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1409.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281980569855?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0409.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281952457105?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0272.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281948425187?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0789.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281959484784?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1714.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281983997511?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1281.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281978557083?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1590.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281982597965?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0947.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281962507207?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0738.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281958539190?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0030.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281943105022?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1521.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281981806980?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0831.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281960342062?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1821.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281985420941?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0108.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281944523548?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1831.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281985512682?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0886.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281961259489?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1736.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281984315778?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0747.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281958651668?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1048.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281966088760?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0064.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281943708588?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0234.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281947653103?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0847.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281960505775?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1886.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281986250423?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0491.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281954548955?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1351.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281979761573?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0080.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281943953893?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0026.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281943022425?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1276.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281978518776?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1903.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281986510356?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1246.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281977771280?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0062.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281943568019?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0867.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281960830227?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0276.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281948459460?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0694.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281957787550?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0681.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281957517068?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0486.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281954126412?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1766.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281984707991?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1740.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281984338438?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1393.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281980338672?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0261.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281948228536?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1468.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281981192551?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0477.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281954082320?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0974.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281963495704?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1603.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281982714698?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0298.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281949614908?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0133.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281945100682?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0441.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281953065345?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0732.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281958508416?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0652.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281956919814?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1882.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281986239294?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0934.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281962243562?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0685.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281957550415?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1858.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281985909595?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0359.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281951206289?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1665.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281983370310?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1087.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281968618700?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1397.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281980416305?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1503.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281981613779?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0102.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281944488588?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1902.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281986505915?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0527.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281955050036?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1007.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281964682135?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0214.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281947146177?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0377.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281951641276?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1923.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281986764859?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0791.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281959506615?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0387.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281951991090?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0202.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281946775208?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0123.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281944879170?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0921.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281961903201?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1493.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281981518436?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1217.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281977474362?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1706.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281983962679?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1163.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281976319170?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0471.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281953737375?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0761.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281958925718?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1970.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281987240483?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0579.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281955848990?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0363.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281951265183?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1816.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281985246388?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0997.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281964246076?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0318.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281950527333?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0989.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281963997244?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0816.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281960002637?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1579.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281982475523?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1482.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281981424716?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1250.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281977830734?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0695.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281957794263?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1330.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281979588816?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1992.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281987691043?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1974.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281987301014?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1866.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281986079584?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0127.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281944913754?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1009.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281964707136?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0593.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281956141492?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1213.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281977438428?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0704.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281957954876?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0860.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281960694954?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0902.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281961527735?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0936.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281962264752?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1575.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281982407759?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1518.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281981748235?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1659.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281983345656?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0007.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281942878793?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0553.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281955387926?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0843.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281960427955?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0380.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281951679706?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0703.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281957935971?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1405.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281980536989?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1181.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281976681454?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0726.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281958347178?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1441.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281980901704?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1388.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281980321668?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1613.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281982878546?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1282.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281978565578?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1079.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281967891337?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1295.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281978690628?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1139.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281975573477?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0532.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281955095408?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/0439.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281953056193?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1717.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281984072337?
"/media/Dados/bases/SWDE/restaurant/restaurant-tripadvisor/1924.htm",ad.doubleclick.net/ad/N5552.TripAdvisor.com_Swaffo/B4585108.10;sz=1x1;ord=1281986766881?
